5132
977777	981322	2	438	438
981977	984316	1	439	439
985522	986832	1	440	440
987191	987652	1	441	441
987812	989083	1	442	442
989238	991292	1	443	443
992604	993056	1	444	444
993241	995349	1	445	445
997725	999200	1	446	446
999615	1001594	1	447	447
1001835	1002944	2	448	448
1003216	1003986	2	449	449
1004349	1007507	2	450	450
1008739	1010262	1	451	451
1010469	1014974	2	452	452
1015762	1016646	1	453	453
1016771	1018657	2	454	454
1018928	1021792	1	455	455
1021875	1024373	2	456	456
1025383	1026627	1	457	457
1026685	1027476	2	458	458
1027854	1030112	2	459	459
1030775	1032307	2	460	460
1033207	1035357	1	461	461
1036117	1037823	1	462	462
1038119	1038853	2	463	463
1039249	1039863	2	464	464
1041553	1045695	1	465	465
1045876	1047270	2	466	466
1047553	1048653	1	467	467
1048989	1054805	1	468	468
1054858	1055550	2	469	469
1056163	1056726	2	470	470
1057189	1058847	2	471	471
1059947	1061566	1	472	472
1061883	1062338	1	473	473
1062417	1065581	2	474	474
1066161	1066697	1	475	475
1066808	1068931	2	476	476
1069394	1070539	2	477	477
1070944	1072470	2	478	478
1072942	1075065	2	479	479
1075521	1076219	2	480	480
1076717	1078495	1	481	481
1078540	1079343	2	482	482
1079960	1081438	1	483	483
1081841	1083307	2	484	484
1083590	1084426	1	485	485
1084469	1085182	2	486	486
1085834	1086955	1	487	487
1087250	1089205	1	488	488
1089526	1090696	2	489	489
1091039	1091049	2	489	489
1091641	1092327	2	490	490
1092885	1094552	2	491	491
1096254	1098068	2	492	492
1098831	1099550	1	493	493
1101668	1102201	2	494	494
1103296	1104351	1	495	495
1104976	1106688	1	496	496
1107102	1108478	2	497	497
1109181	1109597	1	498	498
1109646	1110839	2	499	499
1111190	1112281	1	500	500
1112496	1114541	2	501	501
1115134	1115550	2	502	502
1116031	1116495	1	503	503
1116839	1118274	2	504	504
1118416	1118431	2	504	504
1118954	1120726	2	505	505
1121529	1124558	1	506	506
1124610	1126865	2	507	507
1127926	1129227	1	508	508
1129301	1131319	2	509	509
1131782	1133009	2	510	510
1133308	1133838	2	511	511
1133309	1133838	2	510	510
1134268	1136001	2	512	512
1136883	1138130	1	513	513
1138373	1139902	2	514	514
1139899	1140585	2	515	515
1141389	1142207	1	516	516
1142559	1145885	1	517	517
1147865	1149532	1	518	518
1151229	1152941	1	519	519
1155074	1156759	1	520	520
1157970	1160906	2	521	521
1161912	1164062	2	522	522
1164708	1165306	2	523	523
1165362	1165414	2	523	523
1165593	1165597	2	523	523
1166650	1166922	1	524	524
1166980	1168011	2	525	525
1169484	1171223	2	526	526
1171902	1175780	2	527	527
1175842	1176765	2	528	528
1177195	1178688	2	529	529
1179411	1179980	1	530	530
1180334	1181272	2	531	531
1182173	1184089	2	532	532
1184744	1185694	2	533	533
1187414	1187530	1	534	534
1188214	1188972	2	535	535
1189357	1190118	1	536	536
1190334	1191662	1	537	537
1191924	1192370	1	538	538
1192640	1193386	1	539	539
1193611	1194717	2	540	540
1194999	1196171	2	541	541
1196498	1201171	2	542	542
1201410	1201412	1	543	543
1201496	1201750	1	543	543
1201883	1202458	2	544	544
1202783	1204381	1	545	545
1204603	1206048	2	546	546
1206437	1207918	1	547	547
1208093	1210276	2	548	548
1210646	1212217	2	549	549
1212867	1214009	2	550	550
1214553	1214870	2	551	551
1215127	1217997	2	552	552
1218699	1219670	2	553	553
1220857	1221777	1	554	554
1222051	1224804	2	555	555
1225343	1226311	2	556	556
1226758	1227771	2	557	557
1228576	1229736	1	558	558
1229879	1230850	2	559	559
1231710	1232384	1	560	560
1232606	1233430	2	561	561
1233679	1234950	1	562	562
1234932	1238336	2	563	563
1238579	1239154	2	564	564
1239579	1240790	2	565	565
1243472	1243927	1	566	566
1244328	1246001	2	567	567
1246404	1247138	2	568	568
1247722	1248870	1	569	569
1249769	1251580	1	570	570
1252280	1252975	1	571	571
1253276	1254961	2	572	572
1255459	1257033	2	573	573
1257388	1258194	1	574	574
1258211	1258696	2	575	575
1259247	1260974	1	576	576
1261407	1263584	1	577	577
1263883	1265382	1	578	578
1265525	1267096	2	579	579
1267557	1269146	2	580	580
1271389	1272657	1	581	581
1273294	1273914	1	582	582
1274370	1278050	2	583	583
1278748	1279386	2	584	584
1280107	1281021	2	585	585
1282477	1283175	2	586	586
1283429	1284538	1	587	587
1284786	1285268	1	588	588
1285536	1287597	2	589	589
1287734	1287738	2	589	589
1288095	1289960	2	590	590
1290676	1291182	1	591	591
1291348	1292343	2	592	592
1292936	1296826	2	593	593
1297708	1299483	2	594	594
1300615	1301214	2	595	595
1301618	1302778	1	596	596
1303128	1305125	2	597	597
1305359	1306621	1	598	598
1306683	1308065	2	599	599
1308382	1309746	2	600	600
1309922	1311016	2	601	601
1311369	1311731	2	602	602
1311994	1317873	2	603	603
1318412	1318935	1	604	604
1319167	1319527	1	604	604
1319210	1319527	1	605	605
1319578	1320660	2	606	606
1321212	1322984	1	607	607
1324029	1325681	1	608	608
1325968	1326492	2	609	609
1326998	1327564	2	610	610
1327957	1329051	2	611	611
1329537	1333736	1	612	612
1334332	1335507	2	613	613
1336907	1338139	1	614	614
1338747	1339850	1	615	615
1340132	1340662	2	616	616
1341141	1341470	1	617	617
1341659	1343968	2	618	618
1344979	1346151	2	619	619
1346895	1348892	2	620	620
1350025	1351707	1	621	621
1352100	1352975	1	622	622
1353083	1353856	2	623	623
1356179	1356673	2	624	624
1357901	1362283	1	625	625
1363142	1365013	1	626	626
1367748	1372448	1	627	627
1372881	1376390	2	628	628
1377419	1378783	1	629	629
1378956	1381700	2	630	630
1382668	1383846	1	631	631
1384074	1385012	2	632	632
1385785	1386711	2	633	633
1387457	1388833	2	634	634
1389540	1389995	1	635	635
1390427	1391653	1	636	636
1392283	1392837	2	637	637
1393515	1393937	1	638	638
1394011	1394733	2	639	639
1395014	1395484	2	640	640
1395991	1397655	1	641	641
1398072	1399649	1	642	642
1400071	1401537	1	643	643
1401658	1402152	2	644	644
1404552	1405226	1	645	645
1405738	1406031	1	646	646
1406296	1407510	2	647	647
1415332	1416663	1	648	648
1417143	1421180	2	649	649
1422521	1425928	2	650	650
1426468	1427949	2	651	651
1428807	1429985	1	652	652
1430432	1431388	2	653	653
1431914	1432900	2	654	654
1433781	1434707	2	655	655
1435108	1437741	2	656	656
1439026	1442214	2	657	657
1442823	1444928	1	658	658
1445612	1446400	1	659	659
1446693	1447544	1	660	660
1447695	1448696	2	661	661
1448969	1450045	1	662	662
1450286	1451422	1	663	663
1451483	1454029	2	664	664
1454497	1455282	1	665	665
1456989	1458620	1	666	666
1462022	1463728	1	667	667
1465649	1467169	1	668	668
1467634	1468944	1	669	669
1469612	1470742	2	670	670
1471283	1471687	2	671	671
1472164	1472187	2	671	671
1473371	1473374	1	672	672
1473890	1474482	1	672	672
1474961	1475281	2	673	673
1475932	1477377	2	674	674
1478811	1480220	2	675	675
1481250	1481912	1	676	676
1482367	1483533	2	677	677
1484175	1485524	2	678	678
1487445	1487915	1	679	679
1489290	1492115	1	680	680
1492559	1496176	1	681	681
1496345	1498297	2	682	682
1498879	1500801	1	683	683
1501555	1501980	1	684	684
1502587	1503537	2	685	685
1505002	1505877	1	686	686
1506442	1507455	1	687	687
1508589	1509068	1	688	688
1509462	1511624	2	689	689
1512246	1515677	1	690	690
1515723	1518026	2	691	691
1518590	1518967	1	692	692
1519507	1521957	1	693	693
1522758	1523396	1	694	694
1524240	1526255	2	695	695
1526565	1529675	2	696	696
1530748	1531071	2	697	697
1531394	1535521	1	698	698
1535554	1536720	2	699	699
1537118	1541248	1	700	700
1541374	1542690	2	701	701
1543213	1544013	1	702	702
1544431	1544691	1	703	703
1545656	1546405	2	704	704
1546637	1546648	1	705	705
1546781	1547107	1	705	705
1547766	1548416	1	706	706
1548686	1549873	2	707	707
1550022	1551854	2	708	708
1552743	1555337	2	709	709
1556216	1557505	2	710	710
1557770	1558837	2	711	711
1559155	1560144	1	712	712
1560420	1561940	2	713	713
1564401	1566464	2	714	714
1567034	1568446	2	715	715
1568886	1569635	2	716	716
1569860	1571164	2	717	717
1571891	1572955	1	718	718
1573230	1575692	2	719	719
1578457	1579065	1	720	720
1579443	1580315	1	721	721
1580436	1581002	2	722	722
1581492	1582424	1	723	723
1582475	1584115	2	724	724
1584455	1585009	1	725	725
1585174	1586979	2	726	726
1587181	1587189	2	726	726
1587438	1589834	2	727	727
1590353	1592320	2	728	728
1592727	1595171	2	729	729
1596465	1597388	1	730	730
1597450	1601328	1	731	731
1602504	1604936	1	732	732
1605063	1605878	2	733	733
1607549	1609213	1	734	734
1609588	1610877	1	735	735
1611621	1612328	1	736	736
1612652	1612989	2	737	737
1613063	1613069	2	737	737
1613328	1613969	1	738	738
1614084	1615187	2	739	739
1615778	1616246	2	740	740
1616667	1616677	2	740	740
1617590	1618174	1	741	741
1619222	1620400	2	742	742
1621855	1627638	1	743	743
1627923	1628228	1	744	744
1628342	1629178	2	745	745
1629844	1631373	2	746	746
1632796	1634121	1	747	747
1634167	1636599	2	748	748
1637021	1637836	1	749	749
1638000	1645061	2	750	750
1646712	1648394	1	751	751
1648505	1649662	2	752	752
1650118	1651068	2	753	753
1652174	1653013	2	754	754
1654852	1657062	1	755	755
1658011	1658016	1	756	756
1658414	1659115	1	756	756
1659492	1660898	2	757	757
1661302	1662651	2	758	758
1663230	1664978	2	759	759
1665863	1667791	2	760	760
1668402	1669139	1	761	761
1669637	1672126	1	762	762
1672507	1673850	1	763	763
1673986	1675047	2	764	764
1675681	1677102	2	765	765
1677386	1677745	1	766	766
1677976	1678461	1	767	767
1678554	1679735	2	768	768
1680126	1681541	2	769	769
1682004	1683347	1	770	770
1683384	1684322	2	771	771
1685616	1686704	1	772	772
1687290	1687820	1	773	773
1687936	1690125	2	774	774
1690157	1691095	2	775	775
1691578	1692015	1	776	776
1692426	1694672	1	777	777
1694816	1695421	2	778	778
1695776	1697563	1	779	779
1697915	1699996	1	780	780
1700223	1700945	2	781	781
1701264	1702412	2	782	782
1702651	1703058	1	783	783
1703070	1703663	2	784	784
1703876	1704505	2	785	785
1705041	1706366	1	786	786
1706735	1707475	2	787	787
1708051	1708599	1	788	788
1709207	1711015	1	789	789
1712294	1713637	1	790	790
1713750	1714193	1	790	790
1714700	1715359	2	791	791
1716378	1718144	1	792	792
1718377	1718934	2	793	793
1719896	1720852	1	794	794
1721476	1722144	2	795	795
1724258	1725898	1	796	796
1726695	1727639	1	797	797
1728369	1729472	1	798	798
1729742	1731187	2	799	799
1735457	1738381	1	800	800
1738880	1740436	2	801	801
1742133	1743317	2	802	802
1835804	1835944	1	803	803
1841856	1844501	2	804	804
1848810	1849067	1	805	805
1850343	1852721	1	806	806
1854021	1855274	1	807	807
1856898	1858955	1	808	808
1859600	1861111	2	809	809
1863088	1865304	1	810	810
1866341	1867168	1	811	811
1867512	1867991	2	812	812
1868991	1870757	1	813	813
1870960	1872567	2	814	814
1875556	1877235	1	815	815
1877446	1877784	2	816	816
1878119	1878871	1	817	817
1878917	1880821	2	818	818
1881211	1882146	2	819	819
1882358	1883269	2	820	820
1883785	1884708	2	821	821
1885428	1886507	1	822	822
1886853	1887551	2	823	823
1888032	1889990	1	824	824
1890267	1892915	2	825	825
1895210	1896841	1	826	826
1897056	1897322	2	827	827
1898212	1898793	1	828	828
1899471	1899737	1	829	829
1900337	1902733	1	830	830
1902804	1903691	2	831	831
1903994	1904683	1	832	832
1904771	1906027	2	833	833
1906227	1907063	1	834	834
1907229	1908704	2	835	835
1909047	1912286	2	836	836
1912950	1913603	2	837	837
1913882	1915570	1	838	838
1915784	1917271	1	839	839
1917327	1917719	2	840	840
1918104	1922747	2	841	841
1923477	1924574	1	842	842
1926286	1927854	1	843	843
1928499	1929587	2	844	844
1929695	1930642	1	845	845
1930879	1931862	1	846	846
1932252	1934378	1	847	847
1934792	1937428	1	848	848
1938041	1940290	1	849	849
1941228	1942781	1	850	850
1943055	1944086	2	851	851
1944580	1944945	2	852	852
1948099	1949325	2	853	853
1949796	1950149	2	854	854
1951622	1952086	1	855	855
1952810	1953079	1	856	856
1953618	1954268	1	857	857
1954454	1955374	2	858	858
1956185	1956753	2	859	859
1956820	1956850	2	859	859
1960273	1961940	1	860	860
1962325	1963644	1	861	861
1963746	1968572	2	862	862
1968855	1969730	2	863	863
1970093	1972813	2	864	864
1973693	1975021	1	865	865
1975267	1976766	1	866	866
1977403	1978956	1	867	867
1980066	1980668	2	868	868
1980958	1981467	2	869	869
1981728	1982723	2	870	870
1983180	1983770	2	871	871
1984067	1984675	2	872	872
1985046	1985633	2	873	873
1986730	1990122	1	874	874
1990854	1991321	1	875	875
1991574	1992635	2	876	876
1992915	1994480	2	877	877
1994828	1996987	1	878	878
1997384	1998253	1	879	879
1998443	2000575	2	880	880
2000860	2003811	2	881	881
2004280	2005146	2	882	882
2005977	2008439	1	883	883
2008888	2011902	1	884	884
2012149	2012781	2	885	885
2013282	2014352	2	886	886
2015222	2016430	1	887	887
2016654	2022236	2	888	888
2023053	2025002	1	889	889
2026528	2027706	1	890	890
2028343	2028345	1	891	891
2028930	2029172	1	891	891
2029452	2031647	2	892	892
2032002	2032748	1	893	893
2033672	2038615	1	894	894
2038767	2041106	2	895	895
2041520	2045851	2	896	896
2046690	2047643	1	897	897
2047881	2048623	2	898	898
2048812	2048848	2	898	898
2050521	2051351	1	899	899
2052036	2052830	1	900	900
2053853	2057632	1	901	901
2058366	2060027	2	902	902
2061088	2061747	2	903	903
2063349	2063573	2	904	904
2068525	2069961	1	905	905
2070727	2071467	1	906	906
2071779	2073518	2	907	907
2073943	2074497	2	908	908
2075061	2076074	1	909	909
2077601	2079928	2	910	910
2080438	2081730	2	911	911
2082030	2082609	2	912	912
2082702	2082766	2	912	912
2083147	2086176	2	913	913
2086520	2087899	1	914	914
2088064	2089992	2	915	915
2090389	2090742	2	916	916
2092185	2096366	1	917	917
2096720	2099608	2	918	918
2100355	2101551	1	919	919
2101821	2102879	2	920	920
2103268	2104470	2	921	921
2104864	2106285	2	922	922
2106855	2108888	1	923	923
2109918	2111195	1	924	924
2111803	2115009	1	925	925
2115394	2117871	1	926	926
2118162	2118746	1	927	927
2118948	2119817	2	928	928
2121323	2122420	2	929	929
2122803	2123219	2	930	930
2123657	2124406	2	931	931
2130548	2134055	2	932	932
2134145	2135085	2	932	932
2136328	2137956	1	933	933
2138236	2140629	2	934	934
2140955	2141881	1	935	935
2141954	2142670	2	936	936
2143261	2145468	1	937	937
2145817	2147610	1	938	938
2147763	2149256	2	939	939
2150416	2150823	2	940	940
2151623	2153473	1	941	941
2153950	2155119	2	942	942
2155256	2156422	1	943	943
2156546	2158105	2	944	944
2158706	2160571	1	945	945
2160955	2162238	1	946	946
2162633	2165161	1	947	947
2165661	2167355	1	948	948
2167435	2168184	2	949	949
2168643	2169926	1	950	950
2170043	2173006	2	951	951
2173742	2175859	2	952	952
2176595	2178166	2	953	953
2179212	2183120	1	954	954
2183447	2184583	2	955	955
2186067	2186816	2	956	956
2187241	2188131	1	957	957
2188270	2189169	2	958	958
2189744	2191594	1	959	959
2191861	2195391	2	960	960
2196077	2198530	2	961	961
2202941	2203621	2	962	962
2204699	2206852	1	963	963
2207277	2207666	2	964	964
2208382	2208777	1	965	965
2209116	2212254	1	966	966
2212379	2212380	1	966	966
2212485	2214773	2	967	967
2216011	2217249	2	968	968
2218121	2219833	1	969	969
2220347	2221333	1	970	970
2221397	2222803	2	971	971
2223021	2223794	1	972	972
2223906	2224814	2	973	973
2225041	2225241	2	974	974
2225990	2228806	1	975	975
2228867	2230762	2	976	976
2231115	2232221	2	977	977
2233416	2236178	1	978	978
2236417	2238759	2	979	979
2241209	2244241	2	980	980
2246562	2250440	1	981	981
2255983	2257197	1	982	982
2258656	2260605	2	983	983
2260983	2261399	2	984	984
2262228	2264021	1	985	985
2264131	2265840	2	986	986
2266330	2268555	1	987	987
2268868	2270199	1	988	988
2270404	2272935	2	989	989
2273584	2274444	1	990	990
2274765	2275433	1	991	991
2275589	2276010	1	992	992
2276411	2277069	1	992	992
2277185	2278116	1	992	992
2278162	2278974	2	993	993
2279197	2280717	1	994	994
2280782	2283322	2	995	995
2284060	2285547	1	996	996
2285634	2286770	2	997	997
2287326	2289353	2	998	998
2289636	2290916	1	999	999
2291271	2292584	1	1000	1000
2292640	2293728	2	1001	1001
2294078	2295337	2	1002	1002
2296252	2298672	1	1003	1003
2298868	2299743	2	1004	1004
2300009	2301712	1	1005	1005
2304876	2305943	1	1006	1006
2305943	2308597	1	1007	1007
2308664	2310328	2	1008	1008
2310946	2313312	1	1009	1009
2313467	2313751	2	1010	1010
2313967	2313984	2	1010	1010
2314114	2314653	1	1011	1011
2314907	2315974	2	1012	1012
2316567	2320517	2	1013	1013
2321396	2322628	1	1014	1014
2324240	2325901	1	1015	1015
2326712	2328715	2	1016	1016
2330752	2332125	1	1017	1017
2332650	2334290	1	1018	1018
2335246	2336232	1	1019	1019
2336837	2339089	1	1020	1020
2339168	2340112	2	1021	1021
2340405	2341649	1	1022	1022
2342017	2343903	1	1023	1023
2344008	2345567	2	1024	1024
2345865	2346110	1	1025	1025
