5132
0	1580	0
0	251	0
0	773	0
0	2975	0
0	1553	0
0	833	0
0	548	0
0	821	0
0	1751	0
0	530	0
0	1238	0
0	1283	0
0	1514	0
0	2855	0
0	461	0
0	1877	0
0	644	0
0	1421	0
0	1025	0
0	1013	0
0	1541	0
0	1586	0
0	449	0
0	57	0
139	374	58
0	1034	0
0	368	0
0	434	0
0	689	0
0	2057	0
0	839	0
0	1340	0
0	656	0
0	776	0
0	1535	0
0	944	0
0	1346	0
0	4481	0
0	3200	0
0	782	0
0	1571	0
0	1130	0
0	2141	0
0	1508	0
0	1106	0
0	542	0
0	1643	0
0	788	0
0	1895	0
0	7247	0
0	1100	0
0	4433	0
0	2588	0
0	1454	0
0	896	0
0	641	0
0	1676	0
0	2312	0
0	1271	0
0	413	0
0	1730	0
0	2933	0
0	1217	0
0	12173	0
0	653	0
0	1733	0
0	503	0
0	1358	0
0	1187	0
0	809	0
0	1265	0
0	599	0
0	2162	0
0	461	0
0	371	0
0	1151	0
0	839	0
0	1103	0
0	1109	0
0	112	0
488	1406	113
0	572	0
0	1364	0
0	1961	0
0	1595	0
0	557	0
0	920	0
0	554	0
0	395	0
0	350	0
0	1313	0
0	1226	0
0	2450	0
0	986	0
0	338	0
0	836	0
0	308	0
690	932	309
0	2027	0
0	2945	0
0	821	0
0	347	0
0	1316	0
0	2135	0
0	2183	0
0	1577	0
0	1658	0
0	2822	0
0	1244	0
0	1046	0
0	281	0
0	2417	0
0	413	0
0	1970	0
0	1769	0
0	2111	0
0	1058	0
0	1484	0
0	1802	0
0	1826	0
0	644	0
0	791	0
0	2318	0
0	2105	0
0	899	0
0	770	0
0	914	0
0	716	0
0	1037	0
0	3230	0
0	590	0
0	479	0
0	255	0
620	2880	256
0	791	0
0	905	0
0	1922	0
0	365	0
0	3350	0
0	905	0
0	974	0
0	1697	0
0	1856	0
0	1865	0
0	113	0
0	3575	0
3733	4551	3576
0	1154	0
0	3878	0
0	923	0
0	1391	0
0	947	0
0	2060	0
0	2777	0
0	1194	0
1436	1482	1195
0	566	0
0	1385	0
0	1655	0
0	2030	0
0	1019	0
0	1106	0
0	968	0
0	1622	0
0	644	0
0	545	0
0	1172	0
0	1004	0
0	743	0
0	3476	0
0	74	0
637	2112	75
0	647	0
0	1367	0
0	1739	0
0	1862	0
0	1283	0
0	767	0
0	3821	0
0	674	0
0	2696	0
0	1208	0
0	2465	0
0	3545	0
0	2339	0
0	1310	0
0	461	0
0	1271	0
0	2054	0
0	452	0
0	2108	0
0	1475	0
0	1979	0
0	1109	0
0	770	0
0	3158	0
0	1523	0
0	4505	0
0	884	0
0	1886	0
0	2864	0
0	2498	0
0	1244	0
0	791	0
0	2258	0
0	1532	0
0	2150	0
0	1706	0
0	734	0
0	614	0
0	4142	0
0	1394	0
0	1100	0
0	5816	0
0	692	0
0	563	0
0	1658	0
0	1619	0
0	455	0
0	3164	0
0	536	0
0	2123	0
0	1145	0
0	1526	0
0	2123	0
0	698	0
0	1778	0
0	803	0
0	1478	0
0	1466	0
0	836	0
0	713	0
0	1121	0
0	1955	0
0	1170	0
1513	1523	1171
0	686	0
0	1667	0
0	1814	0
0	719	0
0	533	0
0	1055	0
0	1712	0
0	1376	0
0	416	0
0	1193	0
0	1091	0
0	2045	0
0	416	0
0	464	0
0	1435	0
1577	1592	1436
0	1772	0
0	3029	0
0	2255	0
0	1301	0
0	2018	0
0	1227	0
1527	2056	1228
0	530	0
0	1733	0
0	1247	0
0	1529	0
0	686	0
0	818	0
0	3326	0
0	1667	0
0	1712	0
0	1685	0
0	2936	0
0	2150	0
0	598	0
654	706	599
885	889	652
0	272	0
0	1031	0
0	1739	0
0	3878	0
0	923	0
0	1493	0
0	569	0
0	938	0
0	1916	0
0	950	0
0	116	0
0	758	0
0	761	0
0	1328	0
0	446	0
0	746	0
0	1106	0
0	1172	0
0	4673	0
0	2	0
86	340	3
0	575	0
0	1598	0
0	1445	0
0	1481	0
0	2183	0
0	1571	0
0	1142	0
0	317	0
0	2870	0
0	971	0
0	920	0
0	2753	0
0	968	0
0	1013	0
0	1160	0
0	971	0
0	674	0
0	824	0
0	1271	0
0	3404	0
0	575	0
0	1211	0
0	455	0
0	1673	0
0	734	0
0	1148	0
0	1811	0
0	695	0
0	1685	0
0	1574	0
0	806	0
0	485	0
0	1727	0
0	2177	0
0	1499	0
0	1571	0
0	1589	0
0	1268	0
0	620	0
0	3680	0
0	638	0
0	914	0
0	698	0
0	1109	0
0	482	0
0	2061	0
2198	2202	2062
0	1865	0
0	506	0
0	995	0
0	3890	0
0	1775	0
0	599	0
0	1160	0
0	1997	0
0	1262	0
0	1382	0
0	1364	0
0	1094	0
0	362	0
0	5879	0
0	523	0
755	1115	524
0	317	0
0	1082	0
0	1772	0
0	1652	0
0	524	0
0	566	0
0	1094	0
0	4199	0
0	1175	0
0	1232	0
0	1103	0
0	530	0
0	329	0
0	2309	0
0	1172	0
0	1997	0
0	1682	0
0	875	0
0	773	0
0	494	0
0	4382	0
0	1871	0
0	4700	0
0	3509	0
0	1364	0
0	2744	0
0	1178	0
0	938	0
0	926	0
0	1376	0
0	455	0
0	1226	0
0	554	0
0	422	0
0	722	0
0	470	0
0	1664	0
0	1577	0
0	1466	0
0	494	0
0	674	0
0	293	0
0	1214	0
0	1331	0
0	4037	0
0	3407	0
0	1481	0
0	1178	0
0	956	0
0	986	0
0	926	0
0	2633	0
0	3188	0
0	2105	0
0	788	0
0	851	0
0	1001	0
0	1076	0
0	1136	0
0	2546	0
0	785	0
0	1631	0
0	1706	0
0	1520	0
0	1310	0
0	1130	0
0	404	0
881	904	405
0	3	0
519	1111	4
0	320	0
0	1445	0
0	1409	0
0	662	0
0	1166	0
0	1349	0
0	470	0
0	2825	0
0	3617	0
0	1952	0
0	1922	0
0	425	0
0	950	0
0	875	0
0	1013	0
0	479	0
0	2162	0
0	3431	0
0	2303	0
0	377	0
0	2450	0
0	638	0
0	2015	0
0	3110	0
0	323	0
0	4127	0
0	1166	0
0	4130	0
0	1316	0
0	800	0
0	260	0
0	749	0
0	11	0
144	470	12
0	650	0
0	1187	0
0	1832	0
0	2594	0
0	1289	0
0	1067	0
0	989	0
0	1520	0
0	2063	0
0	1412	0
0	749	0
0	1304	0
0	1064	0
0	2462	0
0	608	0
0	872	0
0	566	0
0	932	0
0	1640	0
0	554	0
0	1805	0
2007	2015	1806
0	2396	0
0	1967	0
0	2444	0
0	923	0
0	3878	0
0	2432	0
0	815	0
0	1664	0
0	1289	0
0	707	0
0	337	0
411	417	338
0	641	0
0	1103	0
0	468	0
889	899	469
0	584	0
0	1178	0
0	5783	0
0	305	0
0	836	0
0	1529	0
0	1325	0
0	2432	0
0	815	0
0	7061	0
0	1682	0
0	1157	0
0	950	0
0	839	0
0	2210	0
0	5	0
403	1104	6
0	1406	0
0	1349	0
0	1748	0
0	1928	0
0	737	0
0	2489	0
0	1343	0
0	1061	0
0	1421	0
0	359	0
0	485	0
0	1181	0
0	1415	0
0	1343	0
0	938	0
0	1088	0
0	530	0
0	2189	0
0	938	0
0	437	0
0	2246	0
0	605	0
0	1787	0
0	2081	0
0	722	0
0	1148	0
0	407	0
0	593	0
0	629	0
0	1325	0
0	740	0
0	548	0
0	1808	0
0	1343	0
1456	1899	1344
0	659	0
0	1766	0
0	557	0
0	956	0
0	668	0
0	1640	0
0	944	0
0	1103	0
0	1445	0
0	2924	0
0	1556	0
0	1184	0
0	140	0
0	2645	0
0	257	0
0	2378	0
0	1253	0
0	2057	0
0	1511	0
0	2216	0
0	827	0
0	479	0
0	1766	0
0	1607	0
0	1679	0
0	338	0
0	752	0
0	1904	0
0	935	0
0	911	0
0	923	0
0	1079	0
0	698	0
0	1958	0
0	2648	0
0	1631	0
0	266	0
0	581	0
0	266	0
0	2396	0
0	887	0
0	689	0
0	1256	0
0	836	0
0	1475	0
0	3239	0
0	653	0
0	1688	0
0	1487	0
0	392	0
0	4643	0
0	1097	0
0	1568	0
0	1088	0
0	947	0
0	983	0
0	2126	0
0	2636	0
0	2249	0
0	1553	0
0	1031	0
0	365	0
0	1226	0
0	353	0
0	464	0
0	269	0
0	650	0
0	920	0
0	568	0
635	665	569
0	1667	0
0	1319	0
0	4826	0
0	875	0
0	2720	0
0	1328	0
0	1499	0
0	1553	0
0	602	0
0	509	0
0	995	0
0	590	0
0	608	0
0	587	0
0	3392	0
0	467	0
0	1061	0
0	1565	0
0	2159	0
0	869	0
0	2132	0
0	2951	0
0	866	0
0	2462	0
0	3014	0
0	632	0
0	1070	0
0	1208	0
0	5582	0
0	1949	0
0	1178	0
0	2	0
587	829	3
0	2195	0
0	746	0
0	4943	0
0	2339	0
0	4331	0
0	953	0
0	742	0
931	967	743
0	830	0
0	794	0
0	3779	0
0	1661	0
0	659	0
0	224	0
0	1436	0
0	740	0
0	1739	0
0	554	0
0	1013	0
0	2327	0
0	1292	0
0	579	0
672	736	580
0	3029	0
0	1379	0
0	1928	0
0	353	0
0	4181	0
0	2888	0
0	1196	0
0	1058	0
0	1202	0
0	1421	0
0	2033	0
0	1277	0
0	3206	0
0	2477	0
0	584	0
0	869	0
0	1097	0
0	416	0
0	749	0
0	3507	0
3597	4537	3508
0	1628	0
0	2393	0
0	926	0
0	716	0
0	2207	0
0	1793	0
0	1493	0
0	407	0
0	1850	0
0	1169	0
0	1166	0
0	1559	0
0	1865	0
0	1283	0
0	2528	0
0	1694	0
0	749	0
0	1283	0
0	2963	0
0	2117	0
0	1571	0
0	3908	0
0	1136	0
0	749	0
0	890	0
0	899	0
0	1850	0
0	3530	0
0	2453	0
0	680	0
0	2153	0
0	389	0
0	395	0
0	3138	0
3263	3264	3139
0	2288	0
0	1238	0
0	1712	0
0	986	0
0	1406	0
0	773	0
0	908	0
0	200	0
0	2816	0
0	1895	0
0	1106	0
0	2762	0
0	2342	0
0	3032	0
0	3878	0
0	1214	0
0	1949	0
0	416	0
0	1793	0
0	1709	0
0	2225	0
0	1331	0
0	2531	0
0	860	0
0	668	0
0	421	0
822	1480	422
1596	2527	1081
0	812	0
0	1520	0
0	2540	0
0	1487	0
0	1136	0
0	2027	0
0	1280	0
0	1313	0
0	1088	0
0	1259	0
0	2420	0
0	875	0
0	1703	0
0	1067	0
0	2654	0
0	1664	0
0	2366	0
0	284	0
500	517	285
0	539	0
0	1067	0
0	3950	0
0	1232	0
0	1661	0
0	2003	0
0	1373	0
0	1640	0
0	986	0
0	2252	0
0	944	0
0	1244	0
0	1886	0
0	1559	0
0	245	0
0	1118	0
0	1295	0
0	1928	0
0	3275	0
0	1259	0
0	2450	0
0	311	0
0	2045	0
0	425	0
0	1499	0
0	1133	0
0	449	0
0	1121	0
0	1190	0
0	2084	0
0	527	0
0	458	0
0	1850	0
0	557	0
0	1292	0
0	1697	0
0	4	0
63	3252	5
0	2708	0
0	1583	0
0	1490	0
0	1883	0
0	806	0
0	821	0
0	2204	0
0	4961	0
0	3092	0
0	875	0
0	1589	0
0	770	0
0	518	0
0	1637	0
0	758	0
0	2660	0
0	860	0
0	1502	0
0	1859	0
0	1844	0
0	1487	0
0	1055	0
0	1550	0
0	2390	0
0	1001	0
0	1721	0
0	1610	0
0	1715	0
0	785	0
0	890	0
0	416	0
0	1478	0
0	665	0
0	1028	0
0	740	0
0	380	0
0	284	0
0	1334	0
0	1265	0
0	1067	0
0	1355	0
0	1604	0
0	380	0
0	1355	0
0	4784	0
0	866	0
0	908	0
0	1070	0
0	1406	0
0	2135	0
0	950	0
0	1055	0
0	842	0
0	1913	0
0	1202	0
0	305	0
0	1061	0
0	1325	0
0	1052	0
0	2390	0
0	1052	0
0	14	0
503	1003	15
0	842	0
0	1538	0
0	1640	0
0	1328	0
0	923	0
0	1469	0
0	704	0
0	206	0
0	1460	0
0	2519	0
0	1115	0
0	2072	0
0	1517	0
0	1862	0
0	425	0
0	1838	0
0	953	0
0	494	0
0	521	0
0	851	0
0	2618	0
0	2339	0
0	923	0
0	629	0
0	515	0
0	2015	0
0	866	0
0	968	0
0	2345	0
0	3335	0
0	1604	0
0	749	0
0	1247	0
0	1169	0
0	320	0
0	425	0
0	1877	0
0	1343	0
0	776	0
0	611	0
0	1112	0
0	1097	0
0	1841	0
0	1061	0
0	1538	0
0	3617	0
0	926	0
0	3179	0
0	1460	0
0	485	0
0	3122	0
0	2918	0
0	2924	0
0	200	0
0	1040	0
0	809	0
0	794	0
0	269	0
0	500	0
0	794	0
0	506	0
0	620	0
0	797	0
0	1265	0
0	1628	0
0	2090	0
0	1286	0
0	1256	0
0	422	0
0	1232	0
0	1469	0
0	977	0
0	500	0
0	1490	0
0	272	0
0	1928	0
0	3965	0
0	1895	0
0	395	0
0	1589	0
0	48	0
700	1097	49
0	773	0
0	1340	0
0	1004	0
0	482	0
0	3278	0
0	1946	0
0	770	0
0	1418	0
0	1436	0
0	1655	0
0	1091	0
0	1241	0
0	875	0
0	1592	0
0	722	0
0	1811	0
0	953	0
1115	1147	954
0	1445	0
0	1439	0
0	755	0
0	1265	0
0	686	0
0	3413	0
0	2360	0
0	650	0
0	1352	0
0	821	0
0	1112	0
0	6125	0
0	2171	0
0	563	0
0	2366	0
0	1889	0
0	1472	0
0	1514	0
0	1145	0
0	5549	0
0	1835	0
0	1331	0
0	638	0
0	1532	0
0	809	0
0	2978	0
0	1745	0
0	329	0
0	2639	0
0	1196	0
0	1193	0
0	1079	0
0	1658	0
0	821	0
0	689	0
0	1919	0
0	932	0
0	215	0
0	1853	0
0	803	0
0	353	0
0	1727	0
0	1904	0
0	1151	0
0	884	0
0	995	0
0	935	0
0	3065	0
0	1007	0
0	6167	0
0	1538	0
0	2327	0
0	1361	0
0	2729	0
0	1433	0
0	1064	0
0	908	0
0	2477	0
0	962	0
0	1085	0
0	1475	0
0	821	0
0	1109	0
0	4364	0
0	1346	0
1742	1753	1347
0	1925	0
0	1676	0
0	461	0
0	356	0
0	1784	0
0	2720	0
0	11	0
367	714	12
0	320	0
454	456	321
0	1175	0
0	2279	0
0	1010	0
0	1907	0
0	1364	0
0	971	0
0	2114	0
0	1013	0
0	3107	0
0	434	0
0	920	0
0	1934	0
0	638	0
0	1259	0
0	467	0
0	1211	0
0	902	0
0	1841	0
0	272	0
0	446	0
0	1268	0
0	1379	0
0	2330	0
0	1118	0
0	2288	0
0	1769	0
0	848	0
0	1538	0
0	1118	0
0	836	0
0	446	0
0	1397	0
0	2492	0
0	1658	0
0	557	0
0	1115	0
0	2201	0
0	1802	0
0	515	0
0	413	0
0	581	0
0	3635	0
0	1331	0
0	752	0
0	4	0
96	510	5
0	680	0
0	1805	0
0	1832	0
0	2279	0
0	1283	0
0	1118	0
0	893	0
0	2273	0
0	4211	0
0	1577	0
0	1253	0
0	683	0
0	2066	0
0	1592	0
0	1454	0
0	854	0
0	30	0
614	990	31
0	1331	0
0	818	0
0	686	0
0	734	0
0	2336	0
0	986	0
0	935	0
0	110	0
0	953	0
0	2375	0
0	2324	0
0	1736	0
0	1736	0
0	1103	0
0	1892	0
0	1671	0
1723	1886	1672
0	1397	0
0	1754	0
0	1850	0
0	2525	0
0	1679	0
0	629	0
0	902	0
0	809	0
0	629	0
0	326	0
0	851	0
0	925	0
1262	1385	926
0	320	0
0	410	0
1717	1971	411
0	2762	0
0	1889	0
0	1706	0
0	3173	0
0	1637	0
0	3110	0
0	239	0
0	1433	0
0	722	0
0	1337	0
0	257	0
0	797	0
0	845	0
0	569	0
0	3668	0
0	977	0
0	1439	0
0	1238	0
0	12	0
249	613	13
0	308	0
0	1244	0
0	1430	0
0	2486	0
0	923	0
0	1316	0
0	1616	0
0	2600	0
0	713	0
0	974	0
0	1724	0
0	443	0
0	2996	0
0	1295	0
0	494	0
0	1487	0
0	3320	0
0	563	0
0	167	0
0	701	0
0	1727	0
0	563	0
0	974	0
0	1712	0
0	566	0
0	1241	0
0	1340	0
0	2021	0
0	1409	0
0	4700	0
0	731	0
0	3302	0
0	1505	0
1594	1614	1506
0	2153	0
0	377	0
0	1046	0
0	935	0
0	464	0
0	650	0
0	560	0
0	713	0
0	1271	0
0	2498	0
0	1844	0
0	1451	0
0	692	0
0	749	0
0	2633	0
0	445	0
560	572	446
0	668	0
0	1571	0
0	1307	0
0	1652	0
0	515	0
0	2789	0
0	1418	0
0	1538	0
0	1508	0
0	1502	0
0	1847	0
0	2159	0
0	1148	0
0	1178	0
0	1097	0
0	2522	0
0	2612	0
0	1883	0
0	1841	0
0	1976	0
0	644	0
0	1556	0
0	398	0
0	1205	0
0	734	0
0	2411	0
0	1775	0
0	2036	0
0	608	0
0	2327	0
0	968	0
0	977	0
1064	1066	978
0	590	0
0	614	0
0	2408	0
0	1712	0
0	3140	0
0	4559	0
0	329	0
0	2237	0
0	2303	0
0	407	0
0	899	0
0	1691	0
0	1547	0
0	914	0
0	1355	0
0	1202	0
0	914	0
0	1064	0
0	1598	0
0	1874	0
0	692	0
0	836	0
0	602	0
0	2912	0
0	1322	0
0	566	0
0	1022	0
0	10	0
363	2421	11
0	449	0
0	1205	0
0	491	0
0	1613	0
0	806	0
0	587	0
0	1262	0
0	1139	0
0	3101	0
0	2312	0
0	446	0
0	2384	0
0	656	0
0	1529	0
0	1250	0
0	767	0
0	710	0
0	611	0
0	893	0
0	1301	0
0	1169	0
0	1409	0
0	5006	0
0	1550	0
0	959	0
0	788	0
0	1694	0
0	209	0
0	1121	0
0	1085	0
0	647	0
0	1040	0
0	3425	0
0	950	0
0	3	0
433	746	4
0	2258	0
0	665	0
0	1478	0
0	524	0
0	464	0
0	194	0
289	312	195
0	1397	0
0	311	0
0	845	0
0	2081	0
0	1094	0
0	1961	0
0	410	0
0	3725	0
0	1244	0
0	677	0
0	458	0
0	2087	0
0	302	0
0	39	0
111	412	40
0	2699	0
0	767	0
0	1505	0
0	1364	0
0	1088	0
0	860	0
0	3755	0
0	461	0
0	434	0
0	650	0
0	737	0
0	893	0
0	953	0
0	1436	0
0	722	0
0	764	0
0	890	0
0	2612	0
0	2486	0
0	1448	0
0	434	0
0	8	0
148	900	9
0	1277	0
0	1502	0
0	2435	0
0	209	0
0	2564	0
0	1280	0
0	3068	0
0	2684	0
0	878	0
0	1274	0
0	1262	0
0	1688	0
0	602	0
0	479	0
0	4013	0
0	1544	0
0	1895	0
0	1289	0
0	611	0
0	2360	0
0	1529	0
0	1670	0
0	1832	0
0	1412	0
0	1739	0
0	1463	0
0	683	0
0	1604	0
0	1658	0
0	1709	0
0	1697	0
0	623	0
0	482	0
0	1700	0
0	491	0
0	1289	0
0	3971	0
0	1289	0
0	3971	0
0	1289	0
0	3971	0
0	3074	0
0	1760	0
0	2534	0
0	1892	0
0	1688	0
0	1634	0
0	1415	0
0	926	0
0	1706	0
0	1022	0
0	1610	0
0	1202	0
0	761	0
0	638	0
0	317	0
0	1184	0
0	920	0
0	530	0
816	857	531
0	2174	0
0	1868	0
0	1475	0
0	1265	0
0	1208	0
0	590	0
0	3059	0
0	3887	0
0	650	0
0	719	0
0	1823	0
0	809	0
0	1178	0
0	821	0
0	965	0
0	581	0
0	3284	0
0	1052	0
0	413	0
0	7370	0
0	1559	0
0	1364	0
0	1637	0
0	2828	0
0	1223	0
0	2801	0
0	2315	0
0	3878	0
0	1175	0
0	1229	0
0	1655	0
0	3359	0
0	4451	0
0	707	0
0	512	0
0	1211	0
0	1226	0
0	1535	0
0	28	0
267	1068	29
0	128	0
462	746	129
0	1247	0
0	386	0
0	59	0
164	811	60
0	599	0
0	2051	0
0	9	0
874	3290	10
0	1736	0
0	2735	0
0	1445	0
0	752	0
0	23	0
177	1345	24
1395	1401	1193
0	1742	0
0	272	0
0	2204	0
0	3071	0
0	2069	0
0	617	0
0	35	0
172	766	36
1110	5260	631
0	863	0
0	1103	0
0	2102	0
0	1298	0
0	1919	0
0	614	0
0	1160	0
0	956	0
0	2585	0
0	458	0
0	1697	0
0	1913	0
0	2300	0
0	1697	0
0	1877	0
0	302	0
0	1004	0
0	1348	0
1496	1973	1349
0	2099	0
0	3785	0
0	1562	0
0	746	0
0	1247	0
0	350	0
0	1307	0
0	908	0
0	1505	0
0	2345	0
0	425	0
816	1367	426
0	593	0
0	2120	0
0	326	0
0	386	0
0	536	0
0	191	0
0	1361	0
0	542	0
0	2594	0
0	641	0
0	6449	0
0	1616	0
0	2456	0
0	1205	0
0	629	0
0	1622	0
0	1463	0
0	1076	0
0	2657	0
0	2114	0
0	374	0
0	596	0
0	932	0
0	665	0
0	4469	0
0	8003	0
0	788	0
0	1088	0
0	884	0
0	1244	0
0	674	0
0	581	0
0	1979	0
2110	2214	1980
0	3131	0
0	2003	0
0	1673	0
0	2150	0
0	3326	0
0	650	0
0	485	0
0	4031	0
0	1916	0
0	3212	0
0	2909	0
0	1325	0
0	2081	0
0	2246	0
0	917	0
0	1019	0
0	2438	0
0	1856	0
0	2759	0
0	2348	0
0	962	0
0	2607	0
3466	3500	2608
0	1118	0
0	1118	0
0	2918	0
0	1043	0
0	722	0
0	1283	0
0	1991	0
0	578	0
0	1301	0
0	902	0
0	839	0
0	470	0
0	1802	0
0	2210	0
0	1142	0
0	1754	0
0	812	0
0	269	0
0	2759	0
0	1460	0
0	1736	0
0	1106	0
0	821	0
0	1214	0
0	1319	0
0	2237	0
0	1583	0
0	1544	0
0	1499	0
0	431	0
0	538	0
619	640	539
0	302	0
0	326	0
0	5885	0
0	5135	0
0	1190	0
0	2033	0
0	1151	0
0	314	0
0	2861	0
0	2006	0
0	740	0
0	482	0
0	1616	0
0	1430	0
0	1283	0
0	1310	0
0	1019	0
0	293	0
0	5774	0
0	590	0
0	2276	0
0	1976	0
0	1310	0
0	2786	0
0	2234	0
0	1286	0
0	2447	0
0	1112	0
0	1430	0
0	1421	0
0	197	0
0	170	0
0	1433	0
0	1208	0
0	866	0
0	2588	0
0	1157	0
0	1280	0
0	2282	0
0	623	0
0	1262	0
0	1844	0
0	1055	0
0	332	0
0	1022	0
0	2102	0
0	1367	0
0	1148	0
0	2420	0
0	440	0
0	1415	0
0	803	0
0	1019	0
0	779	0
0	1160	0
0	683	0
0	875	0
0	1592	0
0	1682	0
0	2000	0
0	2447	0
0	1634	0
0	416	0
0	1460	0
0	1172	0
0	1748	0
0	425	0
0	2360	0
0	713	0
0	1577	0
0	1541	0
0	1409	0
0	329	0
0	854	0
0	743	0
0	1991	0
0	6428	0
0	2333	0
0	680	0
0	3578	0
0	2504	0
0	1472	0
0	2378	0
0	4754	0
0	479	0
0	1769	0
0	4694	0
0	1820	0
0	3011	0
0	2660	0
0	2174	0
0	359	0
0	1760	0
0	749	0
0	3749	0
0	1478	0
0	2339	0
0	5720	0
0	1286	0
0	569	0
0	245	0
0	977	0
0	2336	0
0	2111	0
0	2507	0
0	674	0
0	1370	0
0	2786	0
0	1382	0
0	2009	0
0	2150	0
0	1526	0
0	593	0
0	1274	0
0	1667	0
0	1706	0
0	1292	0
0	1865	0
0	500	0
0	662	0
0	3218	0
0	410	0
0	575	0
0	1925	0
0	2192	0
0	800	0
0	853	0
934	985	854
0	1127	0
0	1334	0
0	305	0
0	629	0
0	926	0
0	1370	0
0	1109	0
0	2252	0
0	2480	0
0	1436	0
0	1457	0
0	1286	0
0	713	0
0	1037	0
0	884	0
0	1070	0
0	1385	0
0	191	0
0	4553	0
0	4550	0
0	1628	0
0	1028	0
0	437	0
0	872	0
0	1616	0
0	2180	0
0	2102	0
0	1274	0
0	2342	0
0	2627	0
0	2117	0
0	371	0
0	998	0
0	749	0
0	2294	0
0	830	0
0	2225	0
0	1250	0
0	1376	0
0	1847	0
0	1586	0
0	1148	0
0	2354	0
0	1586	0
0	1592	0
0	695	0
0	2774	0
0	410	0
0	1007	0
0	2351	0
0	1313	0
0	1739	0
0	2894	0
0	1064	0
0	743	0
0	371	0
0	914	0
0	1016	0
0	1655	0
0	2588	0
0	722	0
0	743	0
0	1190	0
0	1235	0
0	2327	0
0	329	0
0	2285	0
0	1079	0
0	884	0
0	5018	0
0	467	0
0	1124	0
0	3266	0
0	1826	0
0	1559	0
0	1190	0
0	338	0
0	1919	0
0	719	0
0	3536	0
0	1724	0
0	1400	0
0	1733	0
0	2186	0
0	1988	0
0	656	0
0	1016	0
0	617	0
0	1598	0
0	1631	0
0	1004	0
0	1274	0
0	3911	0
0	650	0
0	833	0
0	599	0
